age,annual_income,monthly_expenses,young_dependents,home_ownership,occupants_count,house_area,sanitary_availability,water_availabity,loan_amount,Recommended Loan
36,38000,1000.0,2,1,4,800,0,0.5,9000,Agri Loan
39,44000,1500.0,2,1,4,800,0,0.5,9000,Mahabank Kisan All Purpose Term Loan
38,40400,1000.0,1,1,5,650,0,0.5,9000,Agri Loan
38,49000,1500.0,3,1,5,900,0,1.0,9000,Agri Loan
44,39000,1000.0,0,1,3,800,0,0.5,9000,Agri Loan
32,61000,1500.0,0,1,2,850,0,0.5,9000,Mahabank Kisan All Purpose Term Loan
44,33800,1200.0,2,1,5,700,0,0.5,9000,Agri Term Loan
46,56000,1650.0,0,1,3,850,0,0.5,10000,Agri Term Loan
28,48000,2000.0,2,1,2,300,0,0.5,10000,Kisan Power
26,36000,1000.0,1,1,1,300,0,1.0,10000,Agri Term Loan
50,48000,2200.0,0,1,2,300,0,0.5,10000,Mahabank Kisan All Purpose Term Loan
36,48000,2000.0,2,1,1,300,1,1.0,10000,Agri Term Loan
42,48000,2200.0,3,1,2,300,0,0.5,10000,Agri Term Loan
29,48000,1000.0,0,1,1,800,0,1.0,10000,Agri Term Loan
35,48000,1000.0,2,1,1,300,0,0.5,10000,Agri Term Loan
40,48000,1000.0,2,1,1,700,0,0.5,10000,Kisan Power
31,48000,2200.0,3,1,2,300,0,0.5,10000,Mahabank Kisan All Purpose Term Loan
30,48000,1000.0,1,1,1,800,0,1.0,10000,Agri Term Loan
28,48000,1000.0,0,1,2,700,0,1.0,10000,Kisan Power
42,48000,2500.0,1,1,2,300,0,0.5,10000,Agri Term Loan
22,36000,2200.0,1,1,2,300,0,0.5,10000,Agri Term Loan
50,48000,2200.0,0,1,2,300,0,0.5,10000,Agri Term Loan
27,48000,1000.0,0,1,1,800,0,1.0,10000,Agri Term Loan
20,48000,2200.0,1,1,2,300,0,0.5,10000,Agri Term Loan
23,48000,2200.0,1,1,2,400,0,0.5,10000,Kisan Power
38,48000,1000.0,1,1,1,750,0,1.0,10000,Kisan Power
42,48000,2200.0,1,1,2,300,0,0.5,10000,Mahabank Kisan All Purpose Term Loan
32,48000,1000.0,1,1,1,750,0,1.0,10000,Kisan Power
28,48000,2200.0,0,1,2,300,0,0.5,10000,Agri Term Loan
23,48000,2200.0,2,1,2,300,0,0.5,10000,Agri Term Loan
46,48000,2200.0,1,1,2,300,0,0.5,10000,Agri Loan
32,48000,2200.0,0,1,2,300,0,0.5,10000,Kisan Power
39,48000,2200.0,2,1,2,300,0,0.5,10000,Mahabank Kisan All Purpose Term Loan
40,48000,2200.0,1,1,2,400,0,0.5,10000,Agri Loan
31,48000,2200.0,2,1,2,300,0,0.5,10000,Agri Term Loan
25,48000,2500.0,1,1,2,300,0,0.5,10000,Agri Loan
31,48000,2200.0,0,1,2,300,0,0.5,10000,Kisan Power
27,48000,2500.0,1,1,2,300,0,0.5,10000,Agri Loan
25,48000,2500.0,1,1,2,300,0,0.5,10000,Kisan Power
31,48000,2200.0,1,1,2,300,0,0.5,10000,Kisan Power
36,48000,2000.0,1,1,2,300,0,0.5,12000,Kisan Power
29,48000,1000.0,2,1,1,700,1,1.0,10000,Kisan Power
50,48000,2200.0,1,1,2,300,0,0.5,12000,Agri Term Loan
38,36000,2200.0,1,1,2,300,0,0.5,12000,Agri Term Loan
38,48000,2200.0,1,1,2,300,0,0.5,12000,Agri Term Loan
27,48000,2200.0,1,1,2,300,0,0.5,12000,Agri Term Loan
41,48000,2200.0,1,1,2,300,0,0.5,12000,Kisan Power
34,48000,3500.0,4,1,1,300,1,1.0,8000,Kisan Power
38,48000,3500.0,2,1,2,450,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
40,48000,3600.0,2,1,2,200,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
26,48000,3500.0,2,0,2,200,1,1.0,8000,Agri Term Loan
28,42000,3000.0,3,1,1,200,1,1.0,8000,Agri Loan
40,42000,3000.0,3,1,1,450,1,1.0,8000,Agri Term Loan
32,48000,3500.0,4,1,1,200,1,1.0,8000,Agri Term Loan
40,48000,3200.0,1,1,2,300,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
35,48000,3500.0,3,1,2,350,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
25,48000,3500.0,3,1,2,1000,1,1.0,8000,Agri Term Loan
42,48000,3500.0,0,1,1,300,1,1.0,8000,Agri Term Loan
36,48000,3000.0,0,1,1,750,1,1.0,8000,Agri Term Loan
27,48000,3000.0,2,1,2,1000,1,1.0,8000,Agri Term Loan
32,48000,3000.0,4,1,1,800,1,1.0,8000,Kisan Power
24,36000,2500.0,2,1,1,700,1,1.0,8000,Agri Term Loan
35,36000,2500.0,1,1,1,700,1,1.0,8000,Agri Loan
45,54000,4000.0,0,1,1,750,1,1.0,8000,Kisan Power
45,48000,1500.0,2,1,1,300,0,1.0,10000,Mahabank Kisan All Purpose Term Loan
40,48000,3000.0,2,1,2,800,1,1.0,8000,Agri Term Loan
35,54000,4000.0,4,1,1,700,1,1.0,8000,Kisan Power
40,48000,3000.0,1,1,2,600,1,1.0,8000,Kisan Power
38,36000,1500.0,3,1,1,450,1,1.0,10000,Agri Loan
42,48000,3500.0,1,1,1,800,1,1.0,8000,Kisan Power
44,36000,2500.0,0,1,1,700,1,1.0,8000,Kisan Power
34,48000,1000.0,3,1,2,600,1,1.0,10000,Agri Term Loan
35,60000,2000.0,1,1,1,500,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
28,54000,3000.0,1,1,1,1000,1,1.0,8000,Agri Loan
32,48000,1500.0,4,1,1,500,1,1.0,10000,Kisan Power
55,72000,1000.0,0,1,1,250,0,1.0,10000,Agri Term Loan
35,36000,1200.0,2,1,1,400,0,0.5,10000,Agri Term Loan
33,48000,2200.0,1,1,2,300,0,0.5,12000,Mahabank Kisan All Purpose Term Loan
33,36000,2500.0,3,1,1,500,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
38,42000,2000.0,1,1,2,1000,1,1.0,8000,Agri Term Loan
48,48000,3500.0,0,1,2,700,1,1.0,8000,Kisan Power
35,48000,3000.0,4,1,2,1000,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
33,48000,3000.0,1,1,2,500,1,1.0,8000,Agri Loan
32,48000,2000.0,1,1,2,300,0,0.5,12000,Mahabank Kisan All Purpose Term Loan
32,48000,2500.0,1,1,2,250,0,0.5,12000,Agri Term Loan
40,48000,3000.0,3,1,2,300,1,1.0,8000,Agri Term Loan
45,48000,3000.0,1,1,2,450,1,1.0,8000,Agri Term Loan
25,48000,2500.0,1,1,2,300,0,0.5,12000,Agri Loan
25,42000,3000.0,1,1,1,300,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
47,48000,3000.0,0,1,2,800,1,1.0,8000,Agri Term Loan
48,48000,2500.0,0,1,2,300,0,0.5,12000,Mahabank Kisan All Purpose Term Loan
30,48000,3000.0,2,1,2,800,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
30,48000,2200.0,1,1,2,300,0,0.5,12000,Agri Term Loan
40,48000,3000.0,1,1,2,600,1,1.0,8000,Agri Term Loan
32,48000,2200.0,1,1,2,300,0,0.5,12000,Agri Term Loan
40,42000,3000.0,1,1,2,300,1,1.0,8000,Kisan Power
35,48000,3000.0,1,1,2,800,1,1.0,8000,Agri Loan
35,48000,3500.0,1,0,1,300,1,1.0,8000,Agri Term Loan
44,48000,2200.0,1,1,2,300,0,0.5,12000,Kisan Power
25,48000,3500.0,1,1,1,800,1,1.0,8000,Agri Loan
28,48000,3500.0,3,1,2,1000,1,1.0,8000,Kisan Power
34,48000,3000.0,3,1,2,700,1,1.0,8000,Agri Term Loan
24,48000,2500.0,1,1,2,300,0,0.5,12000,Mahabank Kisan All Purpose Term Loan
31,48000,3500.0,3,1,1,700,1,1.0,8000,Agri Term Loan
28,48000,3500.0,2,1,1,800,1,1.0,8000,Kisan Power
48,48000,2200.0,0,1,2,300,0,0.5,12000,Agri Term Loan
28,48000,3500.0,3,1,2,700,1,1.0,8000,Kisan Power
26,48000,3000.0,2,1,1,700,1,1.0,8000,Agri Loan
25,48000,2500.0,1,1,2,300,0,0.5,12000,Agri Term Loan
44,48000,2500.0,0,1,2,300,0,0.5,12000,Kisan Power
42,72000,3000.0,0,1,2,300,1,1.0,15000,Kisan Power
42,72000,3000.0,0,1,2,300,1,1.0,15000,Agri Term Loan
45,60000,3000.0,2,1,3,300,1,1.0,15000,Agri Term Loan
39,60000,3000.0,2,1,4,300,1,1.0,15000,Mahabank Kisan All Purpose Term Loan
39,84000,4000.0,2,1,4,600,1,1.0,15000,Mahabank Kisan All Purpose Term Loan
39,72000,4000.0,1,1,4,1000,1,1.0,15000,Agri Loan
31,72000,3000.0,1,1,2,900,1,1.0,15000,Mahabank Kisan All Purpose Term Loan
26,60000,4000.0,2,1,4,600,1,1.0,10000,Agri Term Loan
39,48000,3500.0,2,1,4,600,1,1.0,10000,Kisan Power
28,60000,4000.0,2,1,4,600,1,1.0,10000,Agri Loan
32,36000,3000.0,3,1,4,600,1,1.0,10000,Kisan Power
42,60000,4000.0,1,1,3,600,1,1.0,10000,Agri Term Loan
24,36000,3000.0,2,1,4,600,1,1.0,10000,Agri Loan
26,48000,3500.0,2,1,4,500,1,1.0,10000,Kisan Power
46,60000,4000.0,1,1,3,600,1,1.0,10000,Agri Term Loan
30,36000,3000.0,2,1,4,600,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
33,48000,4000.0,2,1,4,650,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
30,36000,3000.0,2,1,4,600,1,1.0,10000,Agri Term Loan
28,48000,3000.0,1,1,3,600,1,1.0,10000,Kisan Power
38,60000,4000.0,2,1,4,600,1,1.0,10000,Agri Term Loan
47,48000,4000.0,0,1,3,600,1,1.0,10000,Kisan Power
37,36000,3000.0,1,1,2,600,1,1.0,10000,Agri Term Loan
31,48000,3500.0,2,1,4,600,1,1.0,10000,Agri Loan
52,48000,3000.0,0,1,4,500,1,1.0,10000,Kisan Power
36,60000,4000.0,2,1,4,600,1,1.0,10000,Agri Term Loan
27,48000,3000.0,2,1,4,500,1,1.0,10000,Agri Term Loan
34,48000,3500.0,2,1,4,700,1,1.0,10000,Agri Term Loan
25,48000,3000.0,0,1,2,500,1,1.0,10000,Agri Term Loan
39,60000,4000.0,0,1,5,500,1,1.0,10000,Agri Term Loan
25,48000,3500.0,2,1,4,600,1,1.0,10000,Agri Term Loan
33,48000,4000.0,2,1,4,500,1,1.0,10000,Agri Term Loan
33,48000,4000.0,2,1,4,500,1,1.0,10000,Agri Loan
33,60000,5000.0,1,1,3,500,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
23,60000,4500.0,0,1,4,600,1,1.0,10000,Agri Term Loan
36,60000,4000.0,2,1,4,600,1,1.0,10000,Agri Term Loan
41,60000,5000.0,2,1,4,500,1,1.0,10000,Kisan Power
36,48000,4000.0,2,1,4,600,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
28,54000,4000.0,0,1,3,600,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
34,54000,4000.0,1,1,3,650,1,1.0,10000,Agri Term Loan
45,54000,4000.0,1,1,3,600,1,1.0,8000,Agri Term Loan
34,54000,4000.0,2,1,4,650,1,1.0,8000,Agri Loan
50,48000,3600.0,1,1,3,550,1,1.0,8000,Kisan Power
29,54000,4000.0,1,1,3,650,1,1.0,8000,Agri Term Loan
43,54000,4000.0,2,1,4,600,1,1.0,8000,Kisan Power
48,54000,4000.0,1,1,3,650,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
28,60000,4400.0,2,1,4,700,1,1.0,8000,Agri Term Loan
46,54000,4000.0,0,1,2,600,1,1.0,8000,Kisan Power
28,54000,4000.0,2,1,4,650,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
40,60000,2500.0,0,1,1,500,1,1.0,15000,Mahabank Kisan All Purpose Term Loan
44,84000,4000.0,0,1,4,1000,1,1.0,15000,Agri Term Loan
38,60000,4000.0,2,1,4,600,1,1.0,10000,Agri Term Loan
43,60000,4000.0,0,1,3,600,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
21,54000,4000.0,1,1,3,550,1,1.0,8000,Agri Term Loan
26,48000,3600.0,1,1,3,600,1,1.0,8000,Agri Loan
29,54000,4000.0,0,1,2,650,1,1.0,8000,Kisan Power
27,54000,4000.0,1,1,3,650,1,1.0,10000,Agri Term Loan
27,60000,4400.0,1,1,3,650,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
35,54000,4000.0,1,1,3,700,1,1.0,10000,Agri Loan
33,36000,2500.0,2,1,4,500,1,1.0,10000,Agri Term Loan
22,36000,3000.0,0,1,4,600,1,1.0,10000,Agri Term Loan
30,48000,4000.0,2,1,4,500,1,1.0,10000,Kisan Power
32,60000,3500.0,3,1,4,750,1,1.0,15000,Kisan Power
30,60000,4000.0,2,1,4,500,1,1.0,10000,Agri Loan
35,72000,3500.0,2,1,3,1000,1,1.0,15000,Kisan Power
40,60000,4000.0,2,1,4,600,1,1.0,10000,Agri Term Loan
38,72000,4000.0,3,1,4,500,1,1.0,15000,Agri Term Loan
33,60000,4000.0,2,1,4,700,1,1.0,10000,Kisan Power
39,48000,4000.0,2,1,4,600,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
48,60000,4500.0,0,1,4,500,1,1.0,10000,Agri Term Loan
43,48000,4000.0,0,1,3,500,1,1.0,10000,Agri Term Loan
55,60000,5000.0,0,1,3,600,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
38,48000,3000.0,1,1,4,500,1,1.0,10000,Kisan Power
40,48000,3000.0,0,1,2,600,1,1.0,10000,Agri Term Loan
27,60000,3000.0,1,1,2,500,1,1.0,15000,Mahabank Kisan All Purpose Term Loan
43,60000,3500.0,0,1,4,500,1,1.0,10000,Agri Term Loan
36,60000,4000.0,2,1,3,600,1,1.0,10000,Agri Loan
45,48000,3000.0,1,1,3,400,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
30,48000,2500.0,3,1,3,500,1,1.0,15000,Mahabank Kisan All Purpose Term Loan
27,60000,3000.0,2,1,3,200,1,1.0,15000,Mahabank Kisan All Purpose Term Loan
48,72000,3000.0,1,1,2,750,1,1.0,10000,Agri Term Loan
20,36000,2000.0,0,1,1,200,1,1.0,10000,Kisan Power
26,60000,3500.0,1,1,4,750,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
35,84000,4000.0,3,1,4,750,1,1.0,8000,Agri Loan
29,54000,4000.0,1,1,3,650,1,1.0,10000,Agri Term Loan
22,54000,4000.0,1,1,3,600,1,1.0,5000,Agri Loan
41,60000,4400.0,0,1,3,650,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
48,72000,3500.0,0,1,2,1000,1,1.0,10000,Agri Term Loan
30,54000,4000.0,1,1,3,600,1,1.0,10000,Agri Loan
38,54000,4100.0,1,1,3,650,1,1.0,10000,Agri Loan
30,60000,4400.0,1,1,3,700,1,1.0,10000,Agri Term Loan
30,60000,3000.0,2,1,4,750,1,1.0,10000,Kisan Power
26,54000,4000.0,1,1,3,600,1,1.0,10000,Agri Term Loan
20,54000,4000.0,1,1,3,600,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
30,72000,3000.0,2,1,3,500,1,1.0,10000,Agri Term Loan
22,48000,3600.0,1,1,3,550,1,1.0,8000,Agri Term Loan
20,54000,4000.0,1,1,3,650,1,1.0,8000,Kisan Power
21,54000,4000.0,1,1,3,700,1,1.0,8000,Agri Loan
42,72000,4000.0,1,1,3,400,1,1.0,10000,Agri Term Loan
28,72000,3000.0,2,1,3,750,1,1.0,10000,Agri Term Loan
29,48000,4000.0,0,1,3,600,1,0.5,10000,Agri Loan
42,60000,5000.0,1,1,4,600,1,1.0,10000,Agri Term Loan
24,36000,3000.0,0,1,3,600,1,1.0,10000,Agri Term Loan
39,60000,4000.0,2,1,4,500,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
32,60000,5000.0,0,1,3,500,1,1.0,10000,Agri Term Loan
28,48000,4000.0,2,1,3,600,1,1.0,10000,Agri Term Loan
35,60000,4000.0,2,1,4,500,1,1.0,10000,Kisan Power
41,60000,4500.0,2,1,4,600,1,1.0,10000,Kisan Power
21,48000,4000.0,0,1,3,600,1,1.0,10000,Agri Loan
41,48000,4000.0,2,1,4,600,1,1.0,10000,Agri Term Loan
44,48000,3000.0,1,1,4,600,1,1.0,10000,Agri Loan
43,60000,5000.0,1,1,4,600,1,1.0,10000,Agri Term Loan
30,54000,4000.0,1,1,3,550,1,1.0,8000,Kisan Power
23,54000,4000.0,0,1,3,600,1,1.0,7000,Mahabank Kisan All Purpose Term Loan
47,58000,2000.0,0,1,4,1800,1,1.0,15000,Kisan Power
35,58000,2000.0,1,1,4,2000,1,1.0,15000,Agri Term Loan
41,56000,2000.0,2,1,4,2150,1,1.0,15000,Agri Term Loan
46,58000,2000.0,0,1,4,1300,1,1.0,15000,Agri Loan
46,56000,1500.0,0,1,4,1600,1,1.0,15000,Agri Term Loan
39,58000,2000.0,2,1,4,1200,1,1.0,15000,Agri Loan
38,56000,2000.0,2,1,4,2150,1,1.0,15000,Agri Loan
41,59000,2000.0,2,1,4,2150,1,1.0,15000,Agri Loan
38,42000,1000.0,1,1,2,1200,1,1.0,15000,Agri Term Loan
45,57000,1000.0,0,1,2,1600,1,1.0,15000,Agri Term Loan
38,56000,2000.0,2,1,4,1600,1,1.0,15000,Mahabank Kisan All Purpose Term Loan
44,58000,1500.0,0,1,3,2000,1,1.0,15000,Agri Term Loan
37,59000,2000.0,2,1,4,2000,1,1.0,15000,Kisan Power
36,58000,1500.0,2,1,4,1650,1,0.5,15000,Agri Term Loan
36,54000,1000.0,2,1,4,1800,1,0.5,15000,Kisan Power
58,58000,1500.0,0,1,3,1460,1,0.5,15000,Mahabank Kisan All Purpose Term Loan
38,56000,1500.0,2,1,4,1500,1,0.5,12000,Agri Term Loan
26,56000,1500.0,0,1,2,1450,1,0.5,12000,Agri Term Loan
29,56000,1500.0,1,1,3,1800,1,0.5,12000,Agri Loan
45,58000,1700.0,2,1,4,1900,1,1.0,12000,Agri Term Loan
52,56000,1500.0,0,1,3,1850,1,0.5,12000,Agri Loan
31,59000,1500.0,1,1,4,1700,1,1.0,15000,Agri Term Loan
44,58000,1500.0,0,1,4,1800,1,1.0,15000,Agri Loan
35,59000,1500.0,2,1,4,1250,1,1.0,15000,Kisan Power
40,56000,2000.0,2,1,4,2000,1,1.0,15000,Agri Term Loan
26,58000,1500.0,2,1,4,2000,1,1.0,15000,Agri Loan
38,58000,1500.0,2,1,4,1500,1,1.0,8000,Agri Loan
25,55000,1500.0,0,1,3,1200,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
37,54000,1500.0,2,1,4,1600,1,1.0,8000,Kisan Power
23,59000,1500.0,1,1,4,1800,1,1.0,8000,Agri Loan
37,54000,1000.0,2,1,4,1500,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
38,56000,2000.0,2,1,4,1500,1,1.0,8000,Kisan Power
46,51000,1500.0,2,1,4,1800,1,1.0,8000,Agri Loan
29,54000,1000.0,1,1,3,1200,1,1.0,8000,Agri Term Loan
45,57000,1500.0,1,1,4,2000,1,1.0,8000,Agri Term Loan
29,56000,2000.0,2,1,4,1400,1,0.5,8000,Agri Term Loan
43,57000,2000.0,0,1,4,1450,1,0.5,8000,Agri Term Loan
58,55000,1500.0,0,1,4,1300,1,0.5,8000,Agri Term Loan
43,58000,2000.0,2,1,4,1600,1,0.5,8000,Agri Term Loan
38,57000,2000.0,2,1,4,1330,1,0.5,8000,Kisan Power
47,56000,1500.0,1,1,4,1440,1,0.5,8000,Agri Term Loan
43,58000,1500.0,0,1,4,1300,1,0.5,8000,Agri Loan
44,52000,1500.0,2,1,4,1600,1,0.5,8000,Mahabank Kisan All Purpose Term Loan
45,48000,3600.0,1,1,3,620,1,1.0,5000,Agri Term Loan
52,58000,1500.0,0,1,4,1200,1,0.5,8000,Agri Term Loan
43,54000,1500.0,1,1,3,1500,1,0.5,8000,Agri Term Loan
33,54000,1500.0,2,1,4,1450,1,0.5,8000,Agri Term Loan
46,58000,1500.0,1,1,4,1600,1,0.5,8000,Agri Term Loan
43,54000,1000.0,2,1,4,1300,1,0.5,8000,Mahabank Kisan All Purpose Term Loan
52,57000,1500.0,0,1,3,1200,1,0.5,8000,Kisan Power
56,42000,1500.0,1,1,2,1500,1,0.5,8000,Mahabank Kisan All Purpose Term Loan
40,96000,4000.0,0,1,4,500,1,1.0,15000,Agri Term Loan
27,56000,1500.0,1,1,3,1330,1,0.5,8000,Mahabank Kisan All Purpose Term Loan
45,58000,1000.0,1,1,4,1400,1,0.5,8000,Agri Loan
26,56000,1500.0,2,1,4,1400,1,0.5,8000,Mahabank Kisan All Purpose Term Loan
26,58000,1500.0,1,1,3,1440,1,0.5,8000,Agri Term Loan
46,84000,4000.0,0,1,2,400,1,1.0,15000,Agri Term Loan
48,55000,1000.0,0,1,3,1750,1,0.5,8000,Mahabank Kisan All Purpose Term Loan
50,55000,1000.0,0,1,4,1600,1,0.5,8000,Agri Term Loan
25,54000,4000.0,2,1,4,550,1,1.0,8000,Agri Term Loan
31,60000,4400.0,2,1,4,700,1,1.0,8000,Agri Term Loan
24,54000,4100.0,1,1,3,600,1,1.0,5000,Agri Term Loan
39,90000,4000.0,1,1,3,400,1,1.0,15000,Agri Loan
23,60000,3000.0,1,1,2,500,1,1.0,15000,Agri Term Loan
37,48000,2500.0,1,1,1,300,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
45,72000,4000.0,1,1,3,600,1,1.0,15000,Agri Loan
35,72000,4000.0,2,1,3,300,1,1.0,15000,Kisan Power
40,54000,3000.0,1,1,3,300,1,1.0,15000,Kisan Power
35,48000,3000.0,2,1,3,400,1,1.0,15000,Agri Term Loan
39,60000,4000.0,2,1,4,800,1,1.0,8000,Agri Loan
45,84000,4000.0,0,1,4,600,1,1.0,8000,Agri Loan
40,60000,3000.0,0,1,2,750,1,1.0,8000,Agri Loan
36,60000,4000.0,2,1,3,400,1,1.0,8000,Agri Term Loan
26,48000,3000.0,1,1,4,400,1,1.0,8000,Kisan Power
40,72000,4000.0,2,1,4,500,1,1.0,8000,Kisan Power
45,72000,4000.0,1,1,4,900,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
33,36000,2750.0,2,1,4,300,0,0.5,8000,Agri Loan
19,48000,3000.0,1,1,3,350,0,0.5,8000,Agri Term Loan
34,49800,4150.0,2,1,4,270,1,1.0,15000,Agri Term Loan
35,46800,3900.0,2,1,4,270,1,1.0,15000,Kisan Power
38,110000,8000.0,0,1,3,120,1,1.0,12000,Kisan Power
35,108000,5000.0,1,1,4,500,1,1.0,12000,Agri Term Loan
36,110000,8000.0,1,1,4,100,1,1.0,12000,Agri Term Loan
42,60000,3000.0,1,1,2,200,1,1.0,8000,Agri Term Loan
45,72000,4000.0,2,1,3,500,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
40,110000,8000.0,0,1,4,100,0,1.0,12000,Agri Loan
40,90000,4000.0,1,1,4,500,1,1.0,8000,Kisan Power
46,110000,7000.0,2,1,4,100,1,1.0,12000,Agri Term Loan
40,110000,7000.0,1,1,3,100,0,1.0,12000,Agri Term Loan
35,110000,5000.0,1,1,3,120,1,1.0,7000,Mahabank Kisan All Purpose Term Loan
42,60000,3500.0,0,1,3,500,1,1.0,8000,Agri Loan
35,0,5000.0,3,0,4,120,1,1.0,12000,Agri Loan
42,72000,3500.0,0,1,2,500,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
41,108000,8000.0,1,0,4,120,1,1.0,12000,Agri Loan
29,72000,4000.0,2,1,3,500,1,1.0,12000,Kisan Power
27,60000,3500.0,2,1,3,1000,1,1.0,12000,Kisan Power
27,48000,3000.0,2,1,3,300,1,1.0,12000,Kisan Power
35,72000,4000.0,2,1,3,500,1,1.0,12000,Agri Term Loan
36,60000,4000.0,2,1,3,400,1,1.0,8000,Agri Loan
36,72000,4000.0,3,1,4,600,1,1.0,12000,Kisan Power
30,72000,3000.0,2,1,3,300,1,1.0,15000,Agri Term Loan
28,72000,4000.0,3,1,4,300,1,1.0,12000,Agri Loan
54,54000,3700.0,1,1,4,250,0,0.5,8000,Agri Loan
29,48000,2800.0,1,1,3,200,0,0.5,8000,Agri Term Loan
43,48000,2700.0,0,1,2,250,0,0.5,12000,Agri Term Loan
27,48000,3000.0,0,1,2,400,0,1.0,12000,Agri Loan
26,48000,3100.0,1,1,3,250,0,0.5,12000,Agri Term Loan
25,48000,3200.0,2,1,4,400,1,1.0,12000,Kisan Power
36,60000,4000.0,2,1,4,370,0,0.5,12000,Agri Loan
38,42000,2800.0,2,1,4,250,0,0.5,12000,Kisan Power
30,60000,3000.0,2,1,3,500,1,1.0,15000,Agri Term Loan
24,49200,4100.0,1,1,3,260,0,1.0,15000,Agri Loan
28,54000,3500.0,1,1,3,400,0,0.5,12000,Agri Loan
40,50400,4200.0,0,1,3,280,1,1.0,15000,Agri Loan
28,54000,3600.0,0,1,2,250,0,1.0,12000,Kisan Power
28,72000,2500.0,1,1,2,300,1,1.0,15000,Mahabank Kisan All Purpose Term Loan
46,49200,4100.0,0,1,3,210,0,0.5,15000,Mahabank Kisan All Purpose Term Loan
33,60000,4000.0,2,1,4,600,0,0.5,12000,Mahabank Kisan All Purpose Term Loan
45,60000,2500.0,0,1,1,500,1,1.0,15000,Agri Term Loan
50,48000,3100.0,0,1,3,400,0,0.5,12000,Agri Term Loan
45,49200,4100.0,1,1,3,260,1,1.0,15000,Agri Term Loan
45,50000,3200.0,2,1,4,500,0,0.5,12000,Kisan Power
50,49200,4100.0,0,1,3,280,0,1.0,15000,Agri Term Loan
50,60000,4200.0,0,1,4,400,0,0.5,12000,Agri Term Loan
32,49800,4150.0,2,1,4,260,1,1.0,15000,Agri Loan
40,49800,4150.0,1,1,3,270,1,1.0,15000,Mahabank Kisan All Purpose Term Loan
42,51000,4250.0,1,1,3,260,0,1.0,15000,Agri Term Loan
47,51600,4300.0,0,1,3,230,0,1.0,15000,Agri Term Loan
29,49800,4150.0,1,1,3,250,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
27,49200,4100.0,1,1,3,300,0,1.0,10000,Agri Term Loan
41,50400,4100.0,1,1,4,200,1,1.0,15000,Kisan Power
35,52800,4400.0,2,1,4,260,1,1.0,15000,Agri Loan
42,54000,4500.0,1,1,3,250,1,1.0,15000,Agri Loan
49,49800,4150.0,0,1,2,260,1,1.0,15000,Agri Term Loan
33,50400,4200.0,1,1,3,300,1,1.0,10000,Agri Loan
36,50400,4200.0,1,1,4,280,1,1.0,10000,Agri Term Loan
45,55000,1500.0,2,1,4,1800,1,1.0,8000,Agri Term Loan
26,56000,1500.0,1,1,3,1700,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
27,48000,3600.0,1,1,3,550,1,1.0,8000,Agri Term Loan
31,54000,4000.0,1,1,3,550,1,1.0,8000,Agri Term Loan
29,58000,1500.0,2,1,4,1900,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
21,48000,3400.0,0,1,2,600,1,1.0,5000,Agri Term Loan
35,72000,3500.0,2,1,3,600,1,1.0,12000,Agri Loan
26,56000,1500.0,2,1,4,1600,1,1.0,8000,Agri Term Loan
21,54000,4000.0,0,1,2,600,1,1.0,5000,Agri Term Loan
39,54000,4000.0,1,1,4,600,1,1.0,10000,Agri Loan
45,56000,1500.0,1,1,4,1800,1,1.0,8000,Agri Term Loan
29,54000,3900.0,2,1,4,600,1,1.0,7000,Agri Loan
36,84000,4000.0,1,1,3,500,1,1.0,12000,Agri Term Loan
28,60000,3000.0,2,1,3,300,1,1.0,12000,Kisan Power
